"bus_date","venue_code","egm_description","manufacturer","fp","turnover_sum","gmp_sum","games_played_sum"
2024-11-18,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1018.05,223.06,1508.00
2024-11-18,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,783.11,112.45,802.00
2024-11-19,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10016.59,402.08,5183.00
2024-11-19,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,16311.22,1785.56,5740.00
2024-11-19,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,21225.98,4984.18,10873.00
2024-11-19,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,2995.00,784.00,728.00
2024-11-19,10203,Black Bear F83 S1359,Ainsworth,5,7003.00,-2696.00,1609.00
2024-11-19,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,1235.00,-145.40,517.00
2024-11-19,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,3934.15,-204.30,1834.00
2024-11-19,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,8236.30,1997.01,3676.00
2024-11-19,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,2118.37,106.49,2629.00
2024-11-19,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,1824.28,-989.82,760.00
2024-11-20,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5222.67,1559.44,2661.00
2024-11-20,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,12386.54,482.98,5381.00
2024-11-20,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,17038.53,908.15,6767.00
2024-11-20,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,546.00,75.00,129.00
2024-11-20,10203,Black Bear F83 S1359,Ainsworth,5,4417.00,-631.00,1086.00
2024-11-20,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,4198.00,618.76,1413.00
2024-11-20,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,5155.60,814.46,2342.00
2024-11-20,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,3794.85,1114.90,3242.00
2024-11-20,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1812.01,773.57,2091.00
2024-11-20,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,480.20,37.83,387.00
2024-11-21,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,6238.91,858.61,4008.00
2024-11-21,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,10919.79,3578.50,6865.00
2024-11-21,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,9053.33,294.79,9236.00
2024-11-21,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,3326.00,265.00,742.00
2024-11-21,10203,Black Bear F83 S1359,Ainsworth,5,3629.00,0.00,1027.00
2024-11-21,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,6686.25,1507.50,2869.00
2024-11-21,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,4445.50,266.79,1798.00
2024-11-21,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,6175.59,968.88,2550.00
2024-11-21,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,2463.06,215.38,1650.00
2024-11-21,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,1290.37,196.86,1557.00
2024-11-22,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7857.46,2049.15,5207.00
2024-11-22,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,13558.02,386.01,7328.00
2024-11-22,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,10226.95,668.41,6012.00
2024-11-22,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,2283.00,919.00,501.00
2024-11-22,10203,Black Bear F83 S1359,Ainsworth,5,7045.27,55.27,1612.00
2024-11-22,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,2805.00,1483.28,2132.00
2024-11-22,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,6726.35,-233.33,2261.00
2024-11-22,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,3657.79,-952.40,1316.00
2024-11-22,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,2888.31,146.27,2702.00
2024-11-22,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,2675.12,264.22,3036.00
2024-11-23,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10307.14,1371.90,5664.00
2024-11-23,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,18478.62,-547.03,6371.00
2024-11-23,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,3684.92,1310.64,3599.00
2024-11-23,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,2975.00,-6.00,624.00
2024-11-23,10203,Black Bear F83 S1359,Ainsworth,5,6629.76,948.76,1687.00
2024-11-23,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,5571.75,169.93,2686.00
2024-11-23,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,5733.00,1201.55,4651.00
2024-11-23,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,4252.45,-835.30,2111.00
2024-11-23,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1271.02,-501.11,868.00
2024-11-23,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,3430.78,671.15,2741.00
2024-11-24,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,1628.69,725.67,2102.00
2024-11-24,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,3216.80,1495.79,2164.00
2024-11-24,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5412.46,-704.02,2839.00
2024-11-24,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,961.00,167.00,360.00
2024-11-24,10203,Black Bear F83 S1359,Ainsworth,5,8597.00,952.00,2033.00
2024-11-24,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,2228.75,-206.90,975.00
2024-11-24,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,8205.05,-951.52,3606.00
2024-11-24,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,2235.16,434.03,1265.00
2024-11-24,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1361.33,269.41,1987.00
2024-11-24,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,619.14,-63.17,518.00
2024-11-25,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7550.21,584.31,3612.00
2024-11-25,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,8698.29,2158.56,4899.00
2024-11-25,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,6259.15,-683.93,4774.00
2024-11-25,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,0.00,0.00,0.00
2024-11-25,10203,Black Bear F83 S1359,Ainsworth,5,6787.50,383.50,1430.00
2024-11-25,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,2796.50,-2158.49,1944.00
2024-11-25,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,3850.15,-336.93,1361.00
2024-11-25,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,3184.01,-3412.97,1428.00
2024-11-25,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1239.49,205.14,964.00
2024-11-25,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,1347.93,148.31,652.00
2024-11-26,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,11448.92,97.77,4031.00
2024-11-26,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,11150.90,2224.80,6916.00
2024-11-26,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,8250.39,1.04,4567.00
2024-11-26,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,691.00,-301.00,161.00
2024-11-26,10203,Black Bear F83 S1359,Ainsworth,5,10997.38,2176.38,2464.00
2024-11-26,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,2008.50,-116.70,1032.00
2024-11-26,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,8502.50,1027.06,2495.00
2024-11-26,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,10895.27,2359.28,3923.00
2024-11-26,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,4110.28,111.10,2841.00
2024-11-26,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,2697.07,-788.17,1322.00
2024-11-27,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,4306.04,352.48,2438.00
2024-11-27,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,10777.68,2107.21,5722.00
2024-11-27,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,10560.28,337.58,5711.00
2024-11-27,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,1472.00,409.00,315.00
2024-11-27,10203,Black Bear F83 S1359,Ainsworth,5,6358.00,507.00,1307.00
2024-11-27,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,1895.25,1246.80,641.00
2024-11-27,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,1485.50,-568.66,766.00
2024-11-27,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,9067.54,-304.02,5503.00
2024-11-27,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,1240.02,568.69,655.00
2024-11-27,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,5465.44,1046.57,3037.00
2024-11-28,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,23814.61,2055.97,8209.00
2024-11-28,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,13472.89,2150.79,10398.00
2024-11-28,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,8831.76,1097.56,9775.00
2024-11-28,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,865.00,540.00,187.00
2024-11-28,10203,Black Bear F83 S1359,Ainsworth,5,11514.58,1267.58,2454.00
2024-11-28,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,4726.25,586.13,2033.00
2024-11-28,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,4989.00,-492.62,1619.00
2024-11-28,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,5948.84,1820.57,3866.00
2024-11-28,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,3835.84,353.63,3180.00
2024-11-28,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,5150.50,1447.07,3070.00
2024-11-29,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7847.55,663.98,4982.00
2024-11-29,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,14197.31,3113.90,6481.00
2024-11-29,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,11443.49,737.04,6923.00
2024-11-29,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,671.00,-55.00,178.00
2024-11-29,10203,Black Bear F83 S1359,Ainsworth,5,18320.99,3195.99,4085.00
2024-11-29,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,1953.00,695.22,955.00
2024-11-29,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,6028.35,1178.78,2013.00
2024-11-29,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,11332.47,802.86,4803.00
2024-11-29,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,2262.76,444.81,1371.00
2024-11-29,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,7602.78,765.02,4239.00
2024-11-30,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10928.07,-20.25,4900.00
2024-11-30,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,19767.27,-330.42,8622.00
2024-11-30,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,10631.05,1040.08,6237.00
2024-11-30,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,1752.00,1039.00,397.00
2024-11-30,10203,Black Bear F83 S1359,Ainsworth,5,10300.51,-2524.49,2329.00
2024-11-30,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,3820.50,873.08,1797.00
2024-11-30,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,5119.20,-434.64,2316.00
2024-11-30,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,6140.72,1584.72,2624.00
2024-11-30,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,3946.49,-8.36,2750.00
2024-11-30,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,5396.44,1052.45,4393.00
2024-12-01,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,7948.51,514.21,5116.00
2024-12-01,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,10988.23,807.22,8269.00
2024-12-01,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,9365.71,2989.42,6748.00
2024-12-01,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,2770.00,225.00,596.00
2024-12-01,10203,Black Bear F83 S1359,Ainsworth,5,1889.00,-98.00,454.00
2024-12-01,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,4527.75,1295.00,1658.00
2024-12-01,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,2961.30,608.76,1621.00
2024-12-01,10203,M)Genghis Khan Dragon Cash F58 S63097,ARISTOCRAT,8,1723.72,705.53,1414.00
2024-12-01,10203,M)Fireball Blue Moon II Express F23 S62774 CCAU,IGT,9,4368.92,941.97,2131.00
2024-12-01,10203,M)Autumn Moon Dragon Link F59 S62900,ARISTOCRAT,10,4328.78,1497.33,3353.00
2024-11-01,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3298.50,28.25,1746.00
2024-11-01,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3281.80,197.30,3269.00
2024-11-01,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4266.75,1246.85,2370.00
2024-11-01,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2480.71,3.97,2135.00
2024-11-01,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2705.14,369.80,3442.00
2024-11-01,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6108.72,1183.82,4581.00
2024-11-01,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1477.24,402.34,1067.00
2024-11-01,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,8660.15,1627.97,4626.00
2024-11-01,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,978.15,205.15,443.00
2024-11-01,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4422.15,1038.67,2325.00
2024-11-02,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2057.00,-629.60,756.00
2024-11-02,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,5933.92,1047.27,3491.00
2024-11-02,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,3741.85,1060.40,2122.00
2024-11-02,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1285.09,-12.67,1464.00
2024-11-02,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,6123.51,2090.04,4809.00
2024-11-02,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,6326.06,1545.20,4823.00
2024-11-02,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,0.00,0.00,0.00
2024-11-02,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9282.45,-3527.25,5123.00
2024-11-02,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5649.55,1133.56,1945.00
2024-11-02,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2794.70,-566.93,1487.00
2024-11-03,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1459.00,521.00,1069.00
2024-11-03,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1861.95,86.30,1563.00
2024-11-03,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4287.45,-779.22,2454.00
2024-11-03,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1826.00,137.36,1682.00
2024-11-03,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3952.61,1218.91,4193.00
2024-11-03,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,2662.83,-9.99,2604.00
2024-11-03,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1603.00,-602.15,606.00
2024-11-03,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6122.16,1480.26,4686.00
2024-11-03,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5075.65,-537.29,2917.00
2024-11-03,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1209.15,248.15,419.00
2024-11-04,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1779.75,732.76,1157.00
2024-11-04,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3785.25,1385.20,1866.00
2024-11-04,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1248.45,410.88,1088.00
2024-11-04,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,378.72,43.01,338.00
2024-11-04,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,1892.80,305.81,2916.00
2024-11-04,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3540.98,790.63,2738.00
2024-11-04,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,3934.05,-335.76,2593.00
2024-11-04,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,192.78,-134.62,350.00
2024-11-04,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2612.15,-117.88,1243.00
2024-11-04,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,829.10,149.25,822.00
2024-11-05,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1053.50,385.65,882.00
2024-11-05,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,832.05,-127.25,627.00
2024-11-05,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,4203.65,673.93,3728.00
2024-11-05,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1766.16,-281.65,807.00
2024-11-05,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4544.76,856.44,2925.00
2024-11-05,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,13217.29,2932.82,5721.00
2024-11-05,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,4613.52,380.22,2837.00
2024-11-05,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1450.40,-209.50,559.00
2024-11-05,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,4340.50,1398.54,3265.00
2024-11-05,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,1932.70,145.95,1432.00
2024-11-06,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3844.00,1700.67,1932.00
2024-11-06,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,477.75,81.05,615.00
2024-11-06,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1379.05,528.20,1068.00
2024-11-06,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,784.59,426.95,675.00
2024-11-06,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,3573.49,729.12,3922.00
2024-11-06,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,3920.54,1361.07,3722.00
2024-11-06,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,8882.44,1710.57,3619.00
2024-11-06,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,274.00,84.75,308.00
2024-11-06,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,11401.40,29.27,4062.00
2024-11-06,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,387.68,-31.57,223.00
2024-11-07,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,6590.25,773.97,4088.00
2024-11-07,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,1472.75,24.25,1614.00
2024-11-07,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,2357.05,-2316.34,1326.00
2024-11-07,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,1001.15,319.73,1102.00
2024-11-07,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,7077.59,1425.90,3654.00
2024-11-07,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,9729.22,43.75,3656.00
2024-11-07,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,8218.04,-162.44,3621.00
2024-11-07,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,512.02,-1.28,441.00
2024-11-07,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,8824.10,-117.03,2761.00
2024-11-07,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,2346.40,-648.73,929.00
2024-11-08,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,3456.25,-842.91,1253.00
2024-11-08,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,3226.26,485.81,1912.00
2024-11-08,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1401.25,39.36,1257.00
2024-11-08,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,6499.63,777.34,2708.00
2024-11-08,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,12744.16,3026.43,5875.00
2024-11-08,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,11423.67,2750.18,6169.00
2024-11-08,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,1466.46,380.66,1385.00
2024-11-08,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,6407.85,1503.09,3647.00
2024-11-08,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,3391.05,137.05,1377.00
2024-11-08,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,5767.85,-1468.17,2582.00
2024-11-09,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,2767.00,-469.78,1647.00
2024-11-09,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,2838.78,456.18,1957.00
2024-11-09,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,1825.80,501.86,1315.00
2024-11-09,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,2845.59,813.05,1516.00
2024-11-09,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,4697.81,93.78,5307.00
2024-11-09,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,5694.29,782.05,2832.00
2024-11-09,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,249.00,-545.96,295.00
2024-11-09,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,5426.40,-511.65,3941.00
2024-11-09,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,6450.65,922.96,4070.00
2024-11-09,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,31.85,27.00,53.00
2024-11-10,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1429.75,511.40,1276.00
2024-11-10,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,927.25,340.45,861.00
2024-11-10,10208,M)Locked Up Loot – Locked and Loaded F43 S384 -TITO,Shufflemaster,4,683.05,240.39,792.00
2024-11-10,10208,M)Happy and Prosperous Dragon Cash f59 s63463-63467,ARISTOCRAT,5,9593.38,1691.35,2964.00
2024-11-10,10208,M)Monopoly Hotel Tycoon F212 S4096 Dualos,Shufflemaster,6,2068.93,-308.11,3071.00
2024-11-10,10208,M)Forever Emperor - Dragon Train DTX f405 s5252 a26896,Shufflemaster,7,1573.59,401.10,1686.00
2024-11-10,10208,M)Chi Lin Wins - Dragon Train DTX f405 s5234 a26829,Shufflemaster,8,9457.96,-1849.85,3933.00
2024-11-10,10208,M)JetSetter Gold Tokyo MLP CD  f27 s60904 a26116,IGT,8,385.38,47.53,427.00
2024-11-10,10208,M)Treasure Spirits Tiger f1793 s3500,Ainsworth,9,320.23,33.58,302.00
2024-11-10,10208,M)Huff n' More Puff f304 s4654 a23832,Shufflemaster,9,2908.00,757.09,1516.00
2024-11-11,10208,M)Dynamite Dollars All Aboard F1068 S590 BIOS2,KONAMI,1,1112.75,646.82,471.00
2024-11-11,10208,M)JetSetter Gold Sydney f26 s61066 a25833,IGT,2,706.91,316.46,755.00
